-0.004593,-0.007792,-0.699947,0.714137,-0.000372,-0.001511,-0.001906
-0.004640,-0.007704,-0.699931,0.714154,-0.000326,-0.001450,-0.001810
-0.004625,-0.007670,-0.699952,0.714134,-0.000274,-0.001497,-0.001815
-0.004609,-0.007700,-0.699898,0.714186,-0.000219,-0.001530,-0.001841
-0.004684,-0.007553,-0.699892,0.714194,-0.000225,-0.001565,-0.001800
-0.005033,-0.007187,-0.699899,0.714188,-0.000180,-0.001650,-0.001766
-0.005285,-0.006861,-0.699880,0.714208,-0.000090,-0.001827,-0.001776
-0.005495,-0.006573,-0.699871,0.714218,-0.000117,-0.001944,-0.001764
-0.005728,-0.006375,-0.699906,0.714183,-0.000074,-0.002133,-0.001623
-0.005921,-0.006168,-0.699850,0.714238,0.000065,-0.001879,-0.001589
-0.005885,-0.006249,-0.699848,0.714240,0.000070,-0.001762,-0.001567
-0.005927,-0.006243,-0.699787,0.714300,0.000146,-0.001786,-0.001513
-0.005983,-0.006203,-0.699796,0.714291,0.000126,-0.001813,-0.001552
-0.005819,-0.006394,-0.699798,0.714288,0.000153,-0.001855,-0.001563
-0.005589,-0.006607,-0.699791,0.714295,0.000125,-0.001908,-0.001603
-0.005533,-0.006630,-0.699806,0.714281,0.000082,-0.002008,-0.001635
-0.005429,-0.006713,-0.699821,0.714266,0.000055,-0.002069,-0.001573
-0.005507,-0.006688,-0.699795,0.714291,0.000117,-0.002075,-0.001521
-0.005446,-0.006768,-0.699759,0.714327,0.000150,-0.001951,-0.001527
-0.005318,-0.006838,-0.699796,0.714290,0.000102,-0.001988,-0.001514
-0.005207,-0.006975,-0.699782,0.714303,-0.000107,-0.002034,-0.001554
-0.005262,-0.006915,-0.699838,0.714248,-0.000137,-0.001975,-0.001603
-0.005381,-0.006829,-0.699850,0.714237,-0.000143,-0.001950,-0.001636
-0.005469,-0.006755,-0.699854,0.714233,-0.000129,-0.001926,-0.001643
-0.005521,-0.006704,-0.699879,0.714209,-0.000084,-0.001901,-0.001675
-0.005583,-0.006698,-0.699889,0.714199,-0.000053,-0.001945,-0.001718
-0.005808,-0.006477,-0.699885,0.714202,0.000064,-0.001944,-0.001826
-0.005806,-0.006422,-0.699874,0.714214,0.000207,-0.001973,-0.001884
-0.005848,-0.006271,-0.699862,0.714226,0.000225,-0.002046,-0.001784
-0.005978,-0.006061,-0.699857,0.714232,0.000111,-0.002085,-0.001613
-0.006061,-0.005975,-0.699845,0.714244,0.000074,-0.002196,-0.001565
-0.006162,-0.005874,-0.699798,0.714290,0.000018,-0.002425,-0.001505
-0.006323,-0.005857,-0.699758,0.714328,0.000125,-0.002166,-0.001600
-0.006279,-0.005858,-0.699747,0.714339,0.000178,-0.002132,-0.001632
-0.006345,-0.005811,-0.699716,0.714369,0.000176,-0.002140,-0.001667
-0.006341,-0.005827,-0.699735,0.714351,0.000140,-0.002203,-0.001660
-0.006386,-0.005780,-0.699741,0.714345,0.000141,-0.002252,-0.001587
-0.006403,-0.005845,-0.699721,0.714363,0.000153,-0.002288,-0.001570
-0.006372,-0.005802,-0.699668,0.714416,0.000138,-0.002340,-0.001548
-0.006302,-0.005912,-0.699734,0.714351,0.000022,-0.002334,-0.001548
-0.005922,-0.006341,-0.699776,0.714310,0.000033,-0.002293,-0.001726
-0.005964,-0.006308,-0.699777,0.714309,0.000044,-0.002229,-0.001702
-0.005940,-0.006302,-0.699762,0.714324,0.000039,-0.002169,-0.001692
-0.005854,-0.006374,-0.699717,0.714368,0.000043,-0.002184,-0.001655
-0.005891,-0.006344,-0.699716,0.714369,0.000043,-0.002228,-0.001611
-0.005907,-0.006329,-0.699729,0.714356,0.000017,-0.002251,-0.001601
-0.005893,-0.006327,-0.699740,0.714345,0.000043,-0.002275,-0.001590
-0.005928,-0.006304,-0.699724,0.714360,0.000031,-0.002330,-0.001562
-0.005908,-0.006306,-0.699731,0.714355,0.000019,-0.002285,-0.001576
-0.006160,-0.006066,-0.699730,0.714355,0.000062,-0.002297,-0.001544
-0.006289,-0.005960,-0.699733,0.714352,0.000088,-0.002314,-0.001522
-0.006390,-0.005845,-0.699715,0.714369,0.000135,-0.002346,-0.001500
-0.006462,-0.005727,-0.699721,0.714364,0.000152,-0.002398,-0.001521
-0.006456,-0.005755,-0.699679,0.714405,0.000104,-0.002370,-0.001529
-0.006477,-0.005801,-0.699684,0.714400,0.000108,-0.002335,-0.001484
-0.006374,-0.005880,-0.699697,0.714387,0.000106,-0.002353,-0.001417
-0.006304,-0.006003,-0.699709,0.714375,0.000106,-0.002312,-0.001380
-0.006239,-0.006069,-0.699662,0.714421,0.000122,-0.002369,-0.001382
-0.006359,-0.005939,-0.699703,0.714381,0.000108,-0.002449,-0.001385
-0.006505,-0.005848,-0.699692,0.714391,0.000091,-0.002453,-0.001419
-0.006729,-0.005631,-0.699688,0.714394,-0.000029,-0.002440,-0.001383
-0.006814,-0.005548,-0.699682,0.714400,0.000007,-0.002463,-0.001403
-0.006789,-0.005575,-0.699686,0.714396,-0.000099,-0.002464,-0.001422
-0.006832,-0.005533,-0.699735,0.714349,-0.000113,-0.002478,-0.001395
-0.006967,-0.005444,-0.699703,0.714379,-0.000059,-0.002517,-0.001323
-0.007053,-0.005331,-0.699714,0.714368,-0.000056,-0.002604,-0.001320
-0.007074,-0.005252,-0.699743,0.714340,0.000014,-0.002592,-0.001291
-0.007062,-0.005252,-0.699733,0.714351,0.000106,-0.002577,-0.001221
-0.007124,-0.005241,-0.699709,0.714373,0.000127,-0.002556,-0.001161
-0.007191,-0.005161,-0.699663,0.714418,0.000122,-0.002523,-0.001209
-0.007256,-0.005075,-0.699714,0.714368,0.000326,-0.002474,-0.001181
-0.007224,-0.005104,-0.699723,0.714359,0.000258,-0.002474,-0.001179
-0.007095,-0.005205,-0.699678,0.714404,0.000167,-0.002533,-0.001225
-0.006858,-0.005448,-0.699684,0.714399,0.000140,-0.002559,-0.001278
-0.006723,-0.005480,-0.699708,0.714376,0.000112,-0.002640,-0.001289
-0.006550,-0.005697,-0.699684,0.714400,0.000162,-0.002703,-0.001204
-0.006448,-0.005789,-0.699667,0.714417,0.000199,-0.002739,-0.001168
-0.006455,-0.005756,-0.699667,0.714417,0.000244,-0.002751,-0.001144
-0.006267,-0.005954,-0.699678,0.714406,0.000164,-0.002704,-0.001191
-0.006280,-0.005937,-0.699692,0.714392,0.000115,-0.002635,-0.001165
-0.005946,-0.006277,-0.699684,0.714401,0.000033,-0.002704,-0.001177
-0.005703,-0.006567,-0.699705,0.714379,-0.000027,-0.002698,-0.001223
-0.004932,-0.007410,-0.699736,0.714346,-0.000355,-0.002616,-0.001286
-0.004808,-0.007602,-0.699711,0.714370,-0.000436,-0.002492,-0.001330
-0.004733,-0.007472,-0.699678,0.714404,-0.000397,-0.002496,-0.001353
-0.004732,-0.007490,-0.699684,0.714398,-0.000313,-0.002620,-0.001298
-0.004729,-0.007444,-0.699729,0.714354,-0.000272,-0.002651,-0.001220
-0.004733,-0.007389,-0.699724,0.714359,-0.000272,-0.002740,-0.001150
-0.004768,-0.007343,-0.699746,0.714338,-0.000253,-0.002828,-0.001111
-0.004739,-0.007378,-0.699722,0.714361,-0.000238,-0.002957,-0.000967
-0.004746,-0.007502,-0.699719,0.714363,-0.000395,-0.002728,-0.001114
-0.004649,-0.007571,-0.699732,0.714350,-0.000412,-0.002677,-0.001141
-0.004445,-0.007737,-0.699675,0.714406,-0.000448,-0.002742,-0.001180
-0.004439,-0.007765,-0.699677,0.714403,-0.000427,-0.002814,-0.001147
-0.004423,-0.007827,-0.699685,0.714395,-0.000430,-0.002945,-0.001096
-0.004442,-0.007815,-0.699700,0.714380,-0.000455,-0.003019,-0.001052
-0.004526,-0.007742,-0.699667,0.714412,-0.000461,-0.002632,-0.001182
-0.004748,-0.007479,-0.699703,0.714379,-0.000376,-0.002708,-0.001036
-0.004847,-0.007362,-0.699697,0.714385,-0.000332,-0.002699,-0.000952
-0.004879,-0.007383,-0.699689,0.714392,-0.000311,-0.002737,-0.000947
-0.004547,-0.007698,-0.699638,0.714442,-0.000496,-0.002803,-0.000912
-0.004487,-0.007846,-0.699703,0.714377,-0.000562,-0.002801,-0.001025
-0.004662,-0.007761,-0.699671,0.714408,-0.000587,-0.002805,-0.001051
-0.004689,-0.007600,-0.699661,0.714419,-0.000459,-0.002725,-0.000990
-0.004992,-0.007313,-0.699700,0.714382,-0.000418,-0.002754,-0.001009
-0.005266,-0.007094,-0.699680,0.714402,-0.000390,-0.002789,-0.001036
-0.005451,-0.006852,-0.699661,0.714421,-0.000385,-0.002750,-0.001048
-0.005494,-0.006755,-0.699695,0.714389,-0.000462,-0.002695,-0.001121
-0.005614,-0.006683,-0.699704,0.714380,-0.000586,-0.002597,-0.001213
-0.005652,-0.006624,-0.699718,0.714366,-0.000611,-0.002661,-0.001200
-0.005611,-0.006729,-0.699735,0.714348,-0.000468,-0.002795,-0.001066
-0.005637,-0.006692,-0.699746,0.714338,-0.000431,-0.002860,-0.001060
-0.005598,-0.006702,-0.699766,0.714319,-0.000393,-0.002864,-0.001009
-0.005772,-0.006549,-0.699746,0.714338,-0.000349,-0.002846,-0.000954
-0.006022,-0.006303,-0.699741,0.714343,-0.000321,-0.002764,-0.000991
-0.006293,-0.006053,-0.699727,0.714357,-0.000225,-0.002716,-0.001023
-0.006386,-0.005940,-0.699744,0.714340,-0.000194,-0.002664,-0.001080
-0.006444,-0.005880,-0.699774,0.714311,-0.000266,-0.002685,-0.001019
-0.006560,-0.005847,-0.699757,0.714327,-0.000292,-0.002611,-0.001016
-0.006702,-0.005688,-0.699770,0.714314,-0.000258,-0.002665,-0.000965
-0.006061,-0.006378,-0.699714,0.714369,-0.000171,-0.002784,-0.000970
-0.005682,-0.006737,-0.699746,0.714338,-0.000263,-0.002788,-0.001014
-0.005399,-0.006978,-0.699737,0.714346,-0.000308,-0.002802,-0.000983
-0.005030,-0.007381,-0.699733,0.714348,-0.000391,-0.002827,-0.000961
-0.005019,-0.007396,-0.699734,0.714348,-0.000473,-0.002912,-0.000984
-0.004644,-0.007804,-0.699720,0.714359,-0.000575,-0.002959,-0.001071
-0.004756,-0.007766,-0.699707,0.714372,-0.000632,-0.002872,-0.001149
-0.004839,-0.007650,-0.699705,0.714375,-0.000583,-0.002822,-0.001184
-0.004774,-0.007714,-0.699714,0.714365,-0.000601,-0.002797,-0.001159
-0.004881,-0.007607,-0.699708,0.714371,-0.000593,-0.002770,-0.001171
-0.005099,-0.007253,-0.699750,0.714332,-0.000608,-0.002828,-0.001208
-0.005319,-0.006970,-0.699788,0.714297,-0.000648,-0.002855,-0.001278
-0.005519,-0.006765,-0.699769,0.714316,-0.000637,-0.002861,-0.001332
-0.005743,-0.006567,-0.699750,0.714334,-0.000642,-0.002918,-0.001355
-0.005747,-0.006500,-0.699774,0.714312,-0.000508,-0.002894,-0.001217
-0.005741,-0.006442,-0.699766,0.714320,-0.000467,-0.002925,-0.001138
-0.005813,-0.006396,-0.699780,0.714306,-0.000501,-0.003067,-0.001106
-0.005877,-0.006320,-0.699745,0.714340,-0.000498,-0.003185,-0.001103
-0.005943,-0.006290,-0.699746,0.714340,-0.000497,-0.003141,-0.001173
-0.005992,-0.006253,-0.699780,0.714306,-0.000537,-0.003049,-0.001251
-0.006735,-0.005490,-0.699738,0.714347,-0.000508,-0.003098,-0.001243
-0.006702,-0.005473,-0.699764,0.714322,-0.000425,-0.003004,-0.001209
-0.006658,-0.005582,-0.699767,0.714318,-0.000375,-0.002936,-0.001193
-0.006579,-0.005654,-0.699777,0.714309,-0.000359,-0.002854,-0.001192
-0.006482,-0.005722,-0.699773,0.714313,-0.000362,-0.002771,-0.001155
-0.006417,-0.005755,-0.699796,0.714291,-0.000389,-0.002817,-0.001130
-0.006320,-0.005896,-0.699788,0.714299,-0.000450,-0.003022,-0.001193
-0.006140,-0.006071,-0.699754,0.714332,-0.000475,-0.002970,-0.001196
-0.006036,-0.006116,-0.699754,0.714332,-0.000512,-0.002955,-0.001175
-0.006083,-0.006084,-0.699807,0.714280,-0.000483,-0.002875,-0.001143
-0.006124,-0.006062,-0.699810,0.714277,-0.000420,-0.002821,-0.001101
-0.006377,-0.005908,-0.699733,0.714351,-0.000308,-0.002894,-0.001115
-0.006329,-0.005943,-0.699710,0.714374,-0.000291,-0.002923,-0.001210
-0.006265,-0.006026,-0.699708,0.714375,-0.000240,-0.002944,-0.001286
-0.006149,-0.006139,-0.699696,0.714388,-0.000362,-0.002987,-0.001213
-0.006068,-0.006254,-0.699660,0.714423,-0.000396,-0.003014,-0.001205
-0.006063,-0.006239,-0.699652,0.714431,-0.000423,-0.003032,-0.001202
-0.006047,-0.006189,-0.699685,0.714399,-0.000407,-0.003018,-0.001208
-0.006031,-0.006130,-0.699700,0.714385,-0.000452,-0.002945,-0.001182
-0.005967,-0.006133,-0.699703,0.714383,-0.000456,-0.002851,-0.001100
-0.005825,-0.006394,-0.699693,0.714392,-0.000368,-0.003022,-0.001185
-0.005624,-0.006704,-0.699622,0.714460,-0.000406,-0.003097,-0.001148
-0.005580,-0.006817,-0.699657,0.714424,-0.000424,-0.003134,-0.001079
-0.005697,-0.006739,-0.699649,0.714432,-0.000499,-0.003078,-0.001102
-0.005812,-0.006532,-0.699617,0.714465,-0.000497,-0.003056,-0.001153
-0.005980,-0.006327,-0.699606,0.714475,-0.000451,-0.003043,-0.001223
-0.005966,-0.006395,-0.699625,0.714457,-0.000465,-0.002984,-0.001237
-0.003552,-0.008700,-0.699407,0.714662,0.000371,-0.003022,-0.001375
0.006445,-0.016586,-0.699754,0.714163,0.006106,-0.003241,-0.005636
0.009551,-0.020630,-0.696561,0.717137,0.007910,-0.004005,-0.026133
0.011649,-0.020892,-0.692477,0.721043,0.008031,-0.003802,-0.042187
0.010784,-0.021507,-0.689516,0.723871,0.009869,-0.003252,-0.064608
0.009102,-0.019311,-0.689122,0.724331,0.013158,-0.002835,-0.084028
0.006111,-0.016284,-0.688723,0.724815,0.017612,-0.002334,-0.110440
0.003451,-0.014700,-0.688335,0.725236,0.019087,-0.002560,-0.137178
0.000715,-0.012741,-0.688377,0.725241,0.019272,-0.002716,-0.160172
-0.000801,-0.010401,-0.687668,0.725950,0.021120,-0.000822,-0.188050
-0.000129,-0.011482,-0.687788,0.725821,0.022751,0.000032,-0.208632
0.000353,-0.012959,-0.687428,0.726136,0.023672,0.000659,-0.236284
0.000155,-0.012968,-0.687068,0.726478,0.025195,0.001612,-0.264130
0.000680,-0.013832,-0.687603,0.725955,0.029750,0.000175,-0.344542
0.001659,-0.012714,-0.687508,0.726064,0.031320,0.000189,-0.365899
0.000571,-0.012663,-0.688074,0.725530,0.032511,-0.000283,-0.395163
0.001037,-0.011854,-0.688394,0.725240,0.034474,0.000082,-0.424366
0.000820,-0.011481,-0.688879,0.724785,0.036429,-0.000130,-0.446100
0.000972,-0.010738,-0.688805,0.724866,0.038376,0.000011,-0.473975
-0.000404,-0.009567,-0.688600,0.725078,0.037995,0.000366,-0.504777
-0.000511,-0.009852,-0.688334,0.725327,0.038694,0.000567,-0.535576
-0.000719,-0.009758,-0.688055,0.725592,0.038987,0.001163,-0.566018
-0.000874,-0.009642,-0.688362,0.725303,0.040513,0.002690,-0.587626
-0.001249,-0.008878,-0.688979,0.724726,0.042269,0.003813,-0.618087
-0.000439,-0.009987,-0.689161,0.724539,0.042529,0.003729,-0.647974
-0.001263,-0.009541,-0.688930,0.724764,0.034211,0.003984,-0.676794
-0.001476,-0.010372,-0.689008,0.724678,0.028895,0.003230,-0.701148
-0.001842,-0.010743,-0.689115,0.724570,0.024596,0.002956,-0.720056
-0.004782,-0.009353,-0.688922,0.724760,0.015372,0.002377,-0.745375
-0.012007,-0.004176,-0.688751,0.724886,-0.000597,0.002577,-0.765995
-0.022964,0.004977,-0.688402,0.724949,-0.022844,0.002289,-0.775353
-0.029967,0.013181,-0.687761,0.725199,-0.037005,0.002091,-0.776124
-0.039888,0.022457,-0.686917,0.725293,-0.054416,-0.000331,-0.778179
-0.054814,0.039536,-0.686728,0.723765,-0.065087,-0.003792,-0.798031
-0.067904,0.051716,-0.687649,0.721008,-0.081293,-0.004576,-0.846413
-0.083160,0.065651,-0.685485,0.720336,-0.128287,-0.005906,-0.886379
-0.083038,0.068597,-0.684741,0.720783,-0.203580,-0.009080,-0.928091
-0.082827,0.067016,-0.685295,0.720430,-0.279585,-0.012054,-0.955364
-0.083883,0.068406,-0.686882,0.718663,-0.351959,-0.014955,-0.968075
-0.080780,0.070597,-0.687516,0.718200,-0.420651,-0.017571,-0.979407
-0.080735,0.074313,-0.686336,0.718959,-0.473759,-0.019717,-1.001353
-0.086135,0.073281,-0.687432,0.717390,-0.542038,-0.023923,-1.057456
-0.086136,0.075743,-0.688019,0.716570,-0.614152,-0.026272,-1.105943
-0.085539,0.077832,-0.688097,0.716343,-0.688176,-0.026602,-1.147500
-0.089194,0.077821,-0.688379,0.715628,-0.763671,-0.027937,-1.190288
-0.094001,0.075567,-0.689022,0.714635,-0.822042,-0.029934,-1.213810
-0.092279,0.075824,-0.688882,0.714967,-0.896313,-0.031707,-1.225442
-0.087450,0.081143,-0.687973,0.715864,-0.963658,-0.032407,-1.210230
-0.091534,0.081017,-0.686066,0.717197,-1.020228,-0.037021,-1.210409
-0.095009,0.090921,-0.682968,0.718514,-1.090698,-0.037550,-1.215306
-0.098206,0.091819,-0.684437,0.716569,-1.135007,-0.039977,-1.242257
-0.106018,0.087009,-0.684030,0.716444,-1.205658,-0.045183,-1.278694
-0.099455,0.085050,-0.684916,0.716775,-1.273025,-0.045332,-1.288890
-0.100241,0.087429,-0.687695,0.713711,-1.459078,-0.049724,-1.297489
-0.102417,0.086226,-0.688503,0.712769,-1.522719,-0.052139,-1.305142
-0.101456,0.087868,-0.688287,0.712914,-1.571282,-0.052743,-1.307688
-0.100390,0.082969,-0.688537,0.713410,-1.638025,-0.055299,-1.305219
-0.096783,0.087933,-0.688137,0.713700,-1.684617,-0.054887,-1.288026
-0.101387,0.086835,-0.688971,0.712390,-1.744673,-0.057327,-1.275152
-0.102611,0.087502,-0.690261,0.710882,-1.801415,-0.057883,-1.262647
-0.100817,0.089502,-0.690621,0.710541,-1.844364,-0.057403,-1.255334
-0.105195,0.090388,-0.690077,0.710322,-1.903950,-0.059306,-1.269067
-0.103385,0.093202,-0.690115,0.710187,-1.972456,-0.059854,-1.284693
-0.105276,0.093051,-0.691519,0.708561,-2.023935,-0.061290,-1.298108
-0.131908,0.120844,-0.688344,0.702979,-2.100710,-0.061350,-1.309541
-0.157887,0.147386,-0.682648,0.698098,-2.164083,-0.062207,-1.315152
-0.192375,0.182448,-0.671215,0.692225,-2.249562,-0.063898,-1.316550
-0.225824,0.217818,-0.660158,0.682459,-2.332541,-0.065835,-1.306074
-0.233445,0.225497,-0.656252,0.681166,-2.385015,-0.069530,-1.296893
-0.234617,0.225654,-0.654321,0.682568,-2.453480,-0.073808,-1.288352
-0.236726,0.227455,-0.652374,0.683105,-2.525288,-0.075902,-1.281004
-0.236187,0.231448,-0.651837,0.682464,-2.576775,-0.075544,-1.281725
-0.241802,0.225029,-0.652507,0.682003,-2.640958,-0.076635,-1.292826
-0.148115,0.139341,-0.677927,0.706443,-2.804875,-0.068044,-1.316249
-0.123343,0.119518,-0.682285,0.710626,-2.822454,-0.065898,-1.347518
-0.116269,0.107440,-0.685902,0.710265,-2.834200,-0.065739,-1.388355
-0.111556,0.106966,-0.686238,0.710767,-2.862919,-0.064166,-1.438669
-0.113172,0.106665,-0.686494,0.710311,-2.889492,-0.063429,-1.489866
-0.114133,0.106503,-0.686910,0.709778,-2.911146,-0.063980,-1.528058
-0.111571,0.101982,-0.687173,0.710595,-2.942780,-0.066066,-1.583115
-0.099986,0.094107,-0.688790,0.711839,-2.965714,-0.066129,-1.624141
-0.087469,0.081413,-0.690719,0.713182,-2.994414,-0.066585,-1.681567
-0.071391,0.069471,-0.693343,0.713690,-3.027211,-0.066528,-1.744084
-0.059807,0.060414,-0.695334,0.713641,-3.046432,-0.065721,-1.789676
-0.043836,0.044578,-0.696041,0.715275,-3.071423,-0.065372,-1.851523
-0.028751,0.027504,-0.696816,0.716145,-3.090709,-0.062880,-1.915781
-0.018817,0.013610,-0.697446,0.716260,-3.104164,-0.061317,-1.967991
-0.005248,-0.004139,-0.697462,0.716591,-3.122772,-0.061303,-2.032991
0.003976,-0.015237,-0.697635,0.716280,-3.133676,-0.061910,-2.079118
0.013959,-0.025084,-0.697450,0.716058,-3.149817,-0.062167,-2.140826
0.015033,-0.022272,-0.697002,0.716566,-3.163747,-0.060563,-2.183947
0.013357,-0.022170,-0.697304,0.716308,-3.180961,-0.059945,-2.243108
0.012507,-0.020707,-0.697223,0.716446,-3.197162,-0.057735,-2.304199
0.017113,-0.021974,-0.696926,0.716602,-3.262311,-0.052054,-2.556132
0.016574,-0.022951,-0.697234,0.716285,-3.274626,-0.051563,-2.604170
0.014156,-0.024279,-0.697398,0.716133,-3.291690,-0.052200,-2.667845
0.013735,-0.026257,-0.696925,0.716532,-3.303226,-0.053006,-2.715349
0.017250,-0.028582,-0.696333,0.716942,-3.311671,-0.053102,-2.773033
0.019471,-0.031145,-0.697501,0.715642,-3.305085,-0.052006,-2.834644
0.020682,-0.030987,-0.696790,0.716307,-3.303524,-0.050819,-2.883611
0.020397,-0.030413,-0.696844,0.716287,-3.299594,-0.050894,-2.948449
0.019474,-0.029657,-0.697218,0.715980,-3.297451,-0.050230,-2.999335
0.020059,-0.026932,-0.697010,0.716274,-3.293301,-0.048020,-3.063710
0.018392,-0.026126,-0.697095,0.716267,-3.290611,-0.047300,-3.111249
0.018380,-0.024047,-0.696915,0.716515,-3.287946,-0.045668,-3.171146
0.016879,-0.023742,-0.696718,0.716753,-3.286881,-0.045052,-3.218042
0.016935,-0.022229,-0.696826,0.716695,-3.286287,-0.044401,-3.274723
0.015742,-0.021132,-0.697143,0.716448,-3.286833,-0.044130,-3.333807
0.015461,-0.021008,-0.697016,0.716581,-3.289590,-0.044200,-3.379713
0.013329,-0.024618,-0.697304,0.716229,-3.290612,-0.046241,-3.443289
0.012239,-0.026858,-0.697236,0.716233,-3.291833,-0.047400,-3.491494
0.010975,-0.028253,-0.697905,0.715548,-3.293771,-0.048918,-3.555509
0.010879,-0.027131,-0.698092,0.715411,-3.295587,-0.049600,-3.603136
0.007522,-0.021686,-0.698063,0.715669,-3.309554,-0.048506,-3.941896
0.007916,-0.019818,-0.697504,0.716263,-3.313758,-0.047767,-3.999763
0.008154,-0.018475,-0.697139,0.716652,-3.316478,-0.047526,-4.044969
0.009185,-0.014978,-0.696945,0.716909,-3.319484,-0.047273,-4.101989
0.009078,-0.012187,-0.697455,0.716468,-3.323684,-0.045408,-4.159544
0.009848,-0.010790,-0.696930,0.716991,-3.326591,-0.044593,-4.204335
0.009496,-0.010869,-0.696751,0.717168,-3.329634,-0.044441,-4.262189
0.009102,-0.011390,-0.696076,0.717820,-3.332137,-0.044150,-4.321892
0.007102,-0.012528,-0.696011,0.717887,-3.332156,-0.044492,-4.366745
0.005735,-0.011848,-0.696538,0.717399,-3.333001,-0.042944,-4.426032
0.004034,-0.010921,-0.696589,0.717376,-3.334635,-0.042330,-4.468133
0.003395,-0.009611,-0.696456,0.717527,-3.335282,-0.040698,-4.524804
0.001456,-0.008617,-0.696284,0.717714,-3.335553,-0.039227,-4.583179
0.000281,-0.008176,-0.696195,0.717806,-3.335202,-0.039427,-4.626895
-0.002275,-0.009182,-0.696088,0.717894,-3.335244,-0.039466,-4.686890
-0.004281,-0.009473,-0.697174,0.716827,-3.334870,-0.039742,-4.731704
-0.006332,-0.009789,-0.696484,0.717478,-3.335894,-0.041335,-4.793587
-0.007274,-0.010185,-0.695277,0.718633,-3.336734,-0.042615,-4.855267
-0.008129,-0.010020,-0.695348,0.718557,-3.337344,-0.042810,-4.900348
-0.009972,-0.011499,-0.696019,0.717862,-3.334951,-0.044533,-4.962316
-0.012301,-0.002380,-0.695654,0.718267,-3.341019,-0.046329,-5.211472
-0.012449,-0.001992,-0.695624,0.718295,-3.342826,-0.046203,-5.254040
-0.013835,-0.003294,-0.695465,0.718419,-3.341928,-0.047078,-5.313499
-0.014427,-0.002459,-0.694918,0.718940,-3.343124,-0.046839,-5.373404
-0.014520,-0.002713,-0.694860,0.718993,-3.342932,-0.047030,-5.416207
-0.013342,-0.001393,-0.694418,0.719446,-3.344655,-0.046498,-5.474149
